id,created,superceded_id,valid,valid_id,status_dendrite,status_axon,strategy_dendrite,strategy_axon,pt_supervoxel_id,pt_root_id,pt_position,soma_x_um,soma_y_um,soma_z_um
4903,2026-02-25 05:44:19.984157+00:00,,True,864691135584625773,True,True,dendrite_clean,axon_partially_extended,89309688331936148,864691135584625773,[178672 148256  22345],714.688,593.024,893.8
4904,2026-02-25 05:44:20.000178+00:00,,True,864691135587758716,True,True,dendrite_clean,axon_partially_extended,90011726237969974,864691135587758716,[183584 136144  20422],734.336,544.576,816.88
4905,2026-02-25 05:44:20.015250+00:00,,True,864691135662774512,True,True,dendrite_clean,axon_partially_extended,88817450451561934,864691135662774512,[175024 151040  20249],700.096,604.16,809.96
4906,2026-02-25 05:44:20.029664+00:00,,True,864691135448130450,True,True,dendrite_clean,axon_partially_extended,88956126422782743,864691135448130450,[175888 135536  20806],703.552,542.144,832.24
4907,2026-02-25 05:44:20.043121+00:00,,True,864691135214931072,True,True,dendrite_extended,axon_partially_extended,87342180590492186,864691135214931072,[164320 169440  18985],657.28,677.76,759.4
4908,2026-02-25 05:44:20.059231+00:00,,True,864691135134945184,True,True,dendrite_extended,axon_partially_extended,90296911730678715,864691135134945184,[185536 163856  17696],742.144,655.424,707.84
4914,2026-02-25 05:44:20.167912+00:00,,True,864691135015605910,True,True,dendrite_extended,axon_fully_extended,91419926023312842,864691135015605910,[193972 142203  22166],775.888,568.812,886.64
4915,2026-02-25 05:44:20.184137+00:00,,True,864691135466283333,True,True,dendrite_extended,axon_partially_extended,97967311876627972,864691135466283333,[241232 165328  24119],964.928,661.312,964.76
4916,2026-02-25 05:44:20.198775+00:00,,True,864691135977010031,True,True,dendrite_extended,axon_partially_extended,88257661661152795,864691135977010031,[170640 174448  20747],682.56,697.792,829.88
4917,2026-02-25 05:44:20.213679+00:00,,True,864691136091634487,True,True,dendrite_extended,axon_partially_extended,88673551934622228,864691136091634487,[173808 127488  20965],695.232,509.952,838.6
4918,2026-02-25 05:44:20.228727+00:00,,True,864691135577617694,True,True,dendrite_clean,axon_partially_extended,91135839505279120,864691135577617694,[191648 122832  20723],766.592,491.328,828.92
4919,2026-02-25 05:44:20.242679+00:00,,True,864691136041575422,True,True,dendrite_clean,axon_partially_extended,90294919335597425,864691136041575422,[185568 148912  21272],742.272,595.648,850.88
4920,2026-02-25 05:44:20.255901+00:00,,True,864691135493546591,True,True,dendrite_clean,axon_partially_extended,90013581931765078,864691135493546591,[183360 150080  22047],733.44,600.32,881.88
4921,2026-02-25 05:44:20.269660+00:00,,True,864691135779049568,True,True,dendrite_extended,axon_partially_extended,90517776867205659,864691135779049568,[187392 236240  23393],749.568,944.96,935.72
4922,2026-02-25 05:44:20.283600+00:00,,True,864691135858273326,True,True,dendrite_extended,axon_partially_extended,85231668356509233,864691135858273326,[149008 173568  21529],596.032,694.272,861.16
4923,2026-02-25 05:44:20.298131+00:00,,True,864691135939925813,True,True,dendrite_extended,axon_partially_extended,91012488312925151,864691135939925813,[190720 252560  22724],762.88,1010.24,908.96
4924,2026-02-25 05:44:20.311224+00:00,,True,864691137199765313,True,True,dendrite_extended,axon_partially_extended,88118023952683422,864691137199765313,[169920 182624  22621],679.68,730.496,904.84
4926,2026-02-25 05:44:20.339232+00:00,,True,864691135504168285,True,True,dendrite_extended,axon_partially_extended,90578112232378099,864691135504168285,[187728 161520  20934],750.912,646.08,837.36
4927,2026-02-25 05:44:20.354026+00:00,,True,864691135977768259,True,True,dendrite_extended,axon_partially_extended,90163459177995331,864691135977768259,[184384 218256  22840],737.536,873.024,913.6
4928,2026-02-25 05:44:20.368843+00:00,,True,864691135892176009,True,True,dendrite_extended,axon_partially_extended,89249352362824046,864691135892176009,[178160 223344  20216],712.64,893.376,808.64
4929,2026-02-25 05:44:20.387015+00:00,,True,864691135272069285,True,True,dendrite_extended,axon_partially_extended,90444315746294521,864691135272069285,[186720 213216  23160],746.88,852.864,926.4
4930,2026-02-25 05:44:20.402513+00:00,,True,864691136058745048,True,True,dendrite_extended,axon_fully_extended,90507881127926748,864691136058745048,[187280 162544  22042],749.12,650.176,881.68
4931,2026-02-25 05:44:20.417188+00:00,,True,864691135878586963,False,True,none,axon_fully_extended,115501017243605199,864691135878586963,[368712 254054  21013],1474.848,1016.216,840.52
4932,2026-02-25 05:44:20.431411+00:00,,True,864691135573245165,True,True,dendrite_extended,axon_partially_extended,88038446530355858,864691135573245165,[169104 114144  20711],676.416,456.576,828.44
4933,2026-02-25 05:44:20.445953+00:00,,True,864691135448811860,True,True,dendrite_extended,axon_fully_extended,92693435299439783,864691135448811860,[203184 193408  21970],812.736,773.632,878.8
4934,2026-02-25 05:44:20.460896+00:00,,True,864691135384843738,True,True,dendrite_extended,axon_partially_extended,90580242535818979,864691135384843738,[187904 177792  20682],751.616,711.168,827.28
4935,2026-02-25 05:44:20.476362+00:00,,True,864691135741780116,True,True,dendrite_clean,axon_partially_extended,88181932864912744,864691135741780116,[170080 134848  21253],680.32,539.392,850.12
4936,2026-02-25 05:44:20.493191+00:00,,True,864691136137210507,True,True,dendrite_extended,axon_partially_extended,91137076321452032,864691136137210507,[191808 131792  19544],767.232,527.168,781.76
4937,2026-02-25 05:44:20.509694+00:00,,True,864691135689555680,True,True,dendrite_extended,axon_partially_extended,90503207801397355,864691135689555680,[187392 127776  19418],749.568,511.104,776.72
4938,2026-02-25 05:44:20.524022+00:00,,True,864691136372954248,True,True,dendrite_extended,axon_partially_extended,87337988971057645,864691136372954248,[163904 138272  21189],655.616,553.088,847.56
4939,2026-02-25 05:44:20.539158+00:00,,True,864691136446104451,True,True,dendrite_extended,axon_partially_extended,88882596515370338,864691136446104451,[175312 112032  20105],701.248,448.128,804.2
4940,2026-02-25 05:44:20.555245+00:00,,True,864691136043508822,True,True,dendrite_clean,axon_partially_extended,89096314155289439,864691136043508822,[176720 131456  20771],706.88,525.824,830.84
4941,2026-02-25 05:44:20.571549+00:00,,True,864691135570303724,True,True,dendrite_clean,axon_partially_extended,88607581371011067,864691135570303724,[173136 160032  21832],692.544,640.128,873.28
4942,2026-02-25 05:44:20.587777+00:00,,True,864691135562950369,True,True,dendrite_extended,axon_partially_extended,89515365793060645,864691135562950369,[179936 108176  22997],719.744,432.704,919.88
4943,2026-02-25 05:44:20.601145+00:00,,True,864691135343601093,True,True,dendrite_extended,axon_fully_extended,88613766324850794,864691135343601093,[173392 206192  23061],693.568,824.768,922.44
4944,2026-02-25 05:44:20.615894+00:00,,True,864691135196576298,True,True,dendrite_extended,axon_fully_extended,88117817593324117,864691135196576298,[169856 181328  21421],679.424,725.312,856.84
4945,2026-02-25 05:44:20.630321+00:00,,True,864691135739131780,True,True,dendrite_extended,axon_fully_extended,88468012315189087,864691135739131780,[172208 169024  23453],688.832,676.096,938.12
4946,2026-02-25 05:44:20.646414+00:00,,True,864691135060784027,False,True,none,axon_fully_extended,96355907658588636,864691135060784027,[229906 218065  14865],919.624,872.26,594.6
4947,2026-02-25 05:44:20.660241+00:00,,True,864691135528193883,True,True,dendrite_extended,axon_partially_extended,90923221712647119,864691135528193883,[190128 111664  22725],760.512,446.656,909.0
4948,2026-02-25 05:44:20.675914+00:00,,True,864691136288755395,False,True,none,axon_fully_extended,100723856649524055,864691136288755395,[261596 255911  27160],1046.384,1023.644,1086.4
4949,2026-02-25 05:44:20.690443+00:00,,True,864691135997428394,False,True,none,axon_fully_extended,89673763179741039,864691135997428394,[180984 239473  14858],723.936,957.892,594.32
4950,2026-02-25 05:44:20.704510+00:00,,True,864691136034433723,True,True,dendrite_extended,axon_fully_extended,88957638183881414,864691136034433723,[176096 146816  20043],704.384,587.264,801.72
4951,2026-02-25 05:44:20.717651+00:00,,True,864691135577749022,True,True,dendrite_clean,axon_partially_extended,88109365164752245,864691135577749022,[169968 118256  21919],679.872,473.024,876.76
4952,2026-02-25 05:44:20.731792+00:00,,True,864691135732578745,True,True,dendrite_extended,axon_partially_extended,92123750904021428,864691135732578745,[199040 143376  22133],796.16,573.504,885.32
4953,2026-02-25 05:44:20.745749+00:00,,True,864691135839999379,True,True,dendrite_extended,axon_partially_extended,90639959626892865,864691135839999379,[187952  98400  19700],751.808,393.6,788.0
4954,2026-02-25 05:44:20.760356+00:00,,True,864691136336204979,True,True,dendrite_extended,axon_partially_extended,90991391299446236,864691136336204979,[190896  95424  21808],763.584,381.696,872.32
4955,2026-02-25 05:44:20.774655+00:00,,True,864691136914542577,True,True,dendrite_extended,axon_fully_extended,92832798464951614,864691136914542577,[204224 183264  22115],816.896,733.056,884.6
4956,2026-02-25 05:44:20.788062+00:00,,True,864691136314473021,True,True,dendrite_extended,axon_partially_extended,92692404238397081,864691136314473021,[202880 185696  19520],811.52,742.784,780.8
4957,2026-02-25 05:44:20.802888+00:00,,True,864691135618505065,True,True,dendrite_extended,axon_partially_extended,94312190823576552,864691135618505065,[214608 195728  18318],858.432,782.912,732.72
4958,2026-02-25 05:44:20.818117+00:00,,True,864691135258563503,True,True,dendrite_extended,axon_partially_extended,91703462383124252,864691135258563503,[195888 157664  20721],783.552,630.656,828.84
4959,2026-02-25 05:44:20.833072+00:00,,True,864691135102390816,True,True,dendrite_extended,axon_fully_extended,90371472832430555,864691135102390816,[186176 195264  21030],744.704,781.056,841.2
4960,2026-02-25 05:44:20.848094+00:00,,True,864691135431648048,True,True,dendrite_clean,axon_partially_extended,88256768375042549,864691135431648048,[170880 167952  21220],683.52,671.808,848.8
4961,2026-02-25 05:44:20.863188+00:00,,True,864691134942468707,True,True,dendrite_clean,axon_partially_extended,90150539848910271,864691134942468707,[184464 122032  22057],737.856,488.128,882.28
4962,2026-02-25 05:44:20.879095+00:00,,True,864691135573327085,True,True,dendrite_clean,axon_partially_extended,91138931881705166,864691135573327085,[191600 145728  20687],766.4,582.912,827.48
4963,2026-02-25 05:44:20.896137+00:00,,True,864691135738969220,True,True,dendrite_clean,axon_partially_extended,89868446128941331,864691135738969220,[182528 117344  20379],730.112,469.376,815.16
4964,2026-02-25 05:44:20.909825+00:00,,True,864691135886221168,True,True,dendrite_extended,axon_fully_extended,82550234441685108,864691135886221168,[129312 118096  22292],517.248,472.384,891.68
4965,2026-02-25 05:44:20.925844+00:00,,True,864691135478434216,True,True,dendrite_extended,axon_fully_extended,90786676179764595,864691135478434216,[189200 143008  23495],756.8,572.032,939.8
4966,2026-02-25 05:44:20.942617+00:00,,True,864691135817952079,True,True,dendrite_extended,axon_partially_extended,89173555048399606,864691135817952079,[177472 182816  22269],709.888,731.264,890.76
4967,2026-02-25 05:44:20.957866+00:00,,True,864691134950156796,True,True,dendrite_extended,axon_fully_extended,91134396396288966,864691134950156796,[192032 112224  20746],768.128,448.896,829.84
4968,2026-02-25 05:44:20.973768+00:00,,True,864691135892233097,True,True,dendrite_extended,axon_partially_extended,90014956187351099,864691135892233097,[183744 160336  21231],734.976,641.344,849.24
4969,2026-02-25 05:44:20.988972+00:00,,True,864691135955877896,True,True,dendrite_extended,axon_fully_extended,91276508475376746,864691135955877896,[192816 122096  22190],771.264,488.384,887.6
4970,2026-02-25 05:44:21.003870+00:00,,True,864691136364308962,True,True,dendrite_extended,axon_fully_extended,89867896373195343,864691136364308962,[182752 112912  20453],731.008,451.648,818.12
4971,2026-02-25 05:44:21.018749+00:00,,True,864691136579969300,True,True,dendrite_extended,axon_fully_extended,89094733540137338,864691136579969300,[176992 119792  20171],707.968,479.168,806.84
4972,2026-02-25 05:44:21.032605+00:00,,True,864691135496381840,True,True,dendrite_extended,axon_fully_extended,87969040060090183,864691135496381840,[168576 121376  22182],674.304,485.504,887.28
4973,2026-02-25 05:44:21.047375+00:00,,True,864691135210387321,True,True,dendrite_extended,axon_fully_extended,88601671495966292,864691135210387321,[173312 116208  21810],693.248,464.832,872.4
4974,2026-02-25 05:44:21.063328+00:00,,True,864691135695146943,True,True,dendrite_extended,axon_fully_extended,89941288975444987,864691135695146943,[183072 135408  21782],732.288,541.632,871.28
4975,2026-02-25 05:44:21.078276+00:00,,True,864691135060772763,True,True,dendrite_extended,axon_partially_extended,90289765240834294,864691135060772763,[185856 110288  20415],743.424,441.152,816.6
4976,2026-02-25 05:44:21.091276+00:00,,True,864691136034412219,True,True,dendrite_extended,axon_partially_extended,90648481043670501,864691136034412219,[188240 161648  21466],752.96,646.592,858.64
4977,2026-02-25 05:44:21.106236+00:00,,True,864691135340141542,True,True,dendrite_extended,axon_partially_extended,90237538975205295,864691135340141542,[185296 245952  24347],741.184,983.808,973.88
4978,2026-02-25 05:44:21.121362+00:00,,True,864691135720701745,True,False,dendrite_extended,none,87910903382997065,864691135720701745,[168304 212432  22395],673.216,849.728,895.8
4979,2026-02-25 05:44:21.137727+00:00,,True,864691136034487739,True,True,dendrite_extended,axon_partially_extended,88249415457993138,864691136034487739,[170736 113344  21601],682.944,453.376,864.04
4980,2026-02-25 05:44:21.152724+00:00,,True,864691135214970752,True,True,dendrite_clean,axon_partially_extended,97258538791116534,864691135214970752,[236112 127312  21208],944.448,509.248,848.32
4981,2026-02-25 05:44:21.166723+00:00,,True,864691135060768923,True,True,dendrite_extended,axon_partially_extended,88046624148372048,864691135060768923,[169488 174880  20977],677.952,699.52,839.08
4982,2026-02-25 05:44:21.181666+00:00,,True,864691136118805668,True,True,dendrite_extended,axon_partially_extended,88543191288292907,864691136118805668,[172976 204624  22249],691.904,818.496,889.96
4983,2026-02-25 05:44:21.196867+00:00,,True,864691136619643867,True,False,dendrite_extended,none,89248459009627562,864691136619643867,[178096 216496  20213],712.384,865.984,808.52
4984,2026-02-25 05:44:21.211639+00:00,,True,864691135886208112,True,True,dendrite_clean,axon_partially_extended,89519351388152850,864691135886208112,[180160 137664  21669],720.64,550.656,866.76
4985,2026-02-25 05:44:21.225026+00:00,,True,864691136954019039,True,True,dendrite_clean,axon_partially_extended,90083744450518295,864691136954019039,[184064 148272  21618],736.256,593.088,864.72
4987,2026-02-25 05:44:21.253638+00:00,,True,864691135325413788,True,True,dendrite_extended,axon_partially_extended,89945549851637426,864691135325413788,[182864 167472  24026],731.456,669.888,961.04
4988,2026-02-25 05:44:21.268835+00:00,,True,864691136927732810,True,True,dendrite_clean,axon_partially_extended,90364119714455414,864691136927732810,[186320 140240  20241],745.28,560.96,809.64
4989,2026-02-25 05:44:21.283104+00:00,,True,864691136580010516,True,True,dendrite_extended,axon_fully_extended,90653497565353946,864691136580010516,[188206 199294  21390],752.824,797.176,855.6
4990,2026-02-25 05:44:21.298505+00:00,,True,864691136914414321,True,True,dendrite_extended,axon_fully_extended,89659676492660967,864691136914414321,[181216 134624  21266],724.864,538.496,850.64
4991,2026-02-25 05:44:21.314868+00:00,,True,864691135839950227,True,True,dendrite_clean,axon_partially_extended,88742065252966980,864691135839950227,[174240 113824  20992],696.96,455.296,839.68
4992,2026-02-25 05:44:21.329564+00:00,,True,864691135124538151,True,True,dendrite_extended,axon_fully_extended,87980103627519388,864691135124538151,[168992 203840  20211],675.968,815.36,808.44
4993,2026-02-25 05:44:21.343465+00:00,,True,864691135325426076,True,True,dendrite_extended,axon_partially_extended,91713976731706897,864691135325426076,[195744 235728  22961],782.976,942.912,918.44
4994,2026-02-25 05:44:21.357362+00:00,,True,864691135994235841,True,True,dendrite_extended,axon_fully_extended,88963135876504845,864691135994235841,[176064 187776  21322],704.256,751.104,852.88
4995,2026-02-25 05:44:21.374129+00:00,,True,864691135954582563,True,True,dendrite_extended,axon_partially_extended,90937446510365662,864691135954582563,[190352 217696  21941],761.408,870.784,877.64
4996,2026-02-25 05:44:21.390739+00:00,,True,864691135215254584,True,True,dendrite_extended,axon_partially_extended,87130799681540931,864691135215254584,[162544 167456  20644],650.176,669.824,825.76
4997,2026-02-25 05:44:21.404921+00:00,,True,864691135135019168,True,True,dendrite_extended,axon_fully_extended,89589788784928533,864691135135019168,[180320 138208  21358],721.28,552.832,854.32
4998,2026-02-25 05:44:21.421022+00:00,,True,864691135853198023,True,True,dendrite_extended,axon_partially_extended,89318346784751450,864691135853198023,[178464 213008  20908],713.856,852.032,836.32
4999,2026-02-25 05:44:21.435969+00:00,,True,864691135839979667,True,True,dendrite_extended,axon_partially_extended,90371266741450926,864691135839979667,[186032 193712  21887],744.128,774.848,875.48
5000,2026-02-25 05:44:21.451511+00:00,,True,864691135741960340,True,True,dendrite_extended,axon_partially_extended,88546558475713929,864691135741960340,[172864 229616  21861],691.456,918.464,874.44
5001,2026-02-25 05:44:21.465543+00:00,,True,864691136391023120,True,True,dendrite_extended,axon_partially_extended,90997782076464391,864691136391023120,[190992 142992  20657],763.968,571.968,826.28
5002,2026-02-25 05:44:21.479272+00:00,,True,864691137199828801,True,True,dendrite_extended,axon_partially_extended,87133136009787684,864691137199828801,[162796 184639  19827],651.184,738.556,793.08
5003,2026-02-25 05:44:21.494570+00:00,,True,864691135942163201,True,True,dendrite_extended,axon_fully_extended,89456404347350172,864691135942163201,[179456 192960  21578],717.824,771.84,863.12
5004,2026-02-25 05:44:21.509449+00:00,,True,864691135741910164,True,True,dendrite_extended,axon_fully_extended,88261716244643227,864691135741910164,[170864 204560  21900],683.456,818.24,876.0
5005,2026-02-25 05:44:21.524784+00:00,,True,864691135774389755,True,True,dendrite_extended,axon_fully_extended,88894897570199057,864691135774389755,[175376 203728  22239],701.504,814.912,889.56
5006,2026-02-25 05:44:21.541960+00:00,,True,864691135084038647,True,True,dendrite_extended,axon_partially_extended,88892217242185427,864691135084038647,[175264 183856  20192],701.056,735.424,807.68
5007,2026-02-25 05:44:21.557575+00:00,,True,864691135739004292,True,True,dendrite_extended,axon_partially_extended,89954895767267940,864691135739004292,[182992 236928  24247],731.968,947.712,969.88
5008,2026-02-25 05:44:21.574414+00:00,,True,864691136034464443,True,True,dendrite_extended,axon_partially_extended,88610605095247783,864691136034464443,[173408 182544  22502],693.632,730.176,900.08
5009,2026-02-25 05:44:21.589745+00:00,,True,864691136058804696,True,True,dendrite_extended,axon_partially_extended,88607512718239945,864691136058804696,[173360 159856  22024],693.44,639.424,880.96
5010,2026-02-25 05:44:21.604739+00:00,,True,864691135102351392,True,True,dendrite_extended,axon_partially_extended,88397986966926137,864691135102351392,[171856 171680  21824],687.424,686.72,872.96
5011,2026-02-25 05:44:21.620407+00:00,,True,864691135717275162,True,True,dendrite_extended,axon_partially_extended,94445850407198190,864691135717275162,[215600 142656  19870],862.4,570.624,794.8
5012,2026-02-25 05:44:21.635998+00:00,,True,864691135656674242,True,True,dendrite_extended,axon_partially_extended,87485804766803619,864691135656674242,[165072 190720  22699],660.288,762.88,907.96
5013,2026-02-25 05:44:21.650622+00:00,,True,864691135861093992,True,True,dendrite_clean,axon_partially_extended,91065264737038206,864691135861093992,[191312 121536  21896],765.248,486.144,875.84
5014,2026-02-25 05:44:21.664833+00:00,,True,864691135928376590,True,True,dendrite_clean,axon_partially_extended,90572752246960891,864691135928376590,[187888 121568  21603],751.552,486.272,864.12
5015,2026-02-25 05:44:21.680476+00:00,,True,864691135336840425,True,True,dendrite_extended,axon_partially_extended,88189698098499323,864691135336840425,[170352 192608  20580],681.408,770.432,823.2
5016,2026-02-25 05:44:21.694237+00:00,,True,864691135164887085,True,True,dendrite_clean,axon_partially_extended,89234303066124452,864691135164887085,[178144 111168  22503],712.576,444.672,900.12
5017,2026-02-25 05:44:21.708445+00:00,,True,864691135478334888,True,True,dendrite_extended,axon_partially_extended,88893591900128821,864691135478334888,[175280 194224  22230],701.12,776.896,889.2
5018,2026-02-25 05:44:21.723381+00:00,,True,864691136391024144,True,True,dendrite_extended,axon_partially_extended,90292514220726305,864691136391024144,[185472 130880  21521],741.888,523.52,860.84
5019,2026-02-25 05:44:21.737535+00:00,,True,864691135577651230,True,True,dendrite_extended,axon_partially_extended,88954820618681425,864691135577651230,[175776 126048  19930],703.104,504.192,797.2
5020,2026-02-25 05:44:21.752910+00:00,,True,864691134991010426,True,True,dendrite_clean,axon_partially_extended,89659607705958153,864691134991010426,[181024 133952  20643],724.096,535.808,825.72
5021,2026-02-25 05:44:21.767421+00:00,,True,864691135124690471,True,True,dendrite_extended,axon_fully_extended,87765286945830287,864691135124690471,[166976 176208  23231],667.904,704.832,929.24
5022,2026-02-25 05:44:21.781680+00:00,,True,864691135756075981,True,True,dendrite_extended,axon_fully_extended,89455717085943647,864691135756075981,[179472 187760  21468],717.888,751.04,858.72
5023,2026-02-25 05:44:21.796607+00:00,,True,864691135810495005,True,True,dendrite_extended,axon_fully_extended,89664899441304410,864691135810495005,[181216 173568  23283],724.864,694.272,931.32
5024,2026-02-25 05:44:21.811507+00:00,,True,864691135853090503,True,True,dendrite_extended,axon_fully_extended,91493730808361930,864691135853090503,[194208 167744  22608],776.832,670.976,904.32
5025,2026-02-25 05:44:21.825769+00:00,,True,864691136108462553,True,True,dendrite_clean,axon_partially_extended,89380812923398283,864691136108462553,[178848 154112  21996],715.392,616.448,879.84
5028,2026-02-25 05:44:21.870119+00:00,,True,864691134887444730,True,True,dendrite_extended,axon_partially_extended,88049510366229524,864691134887444730,[169216 196416  20820],676.864,785.664,832.8
5029,2026-02-25 05:44:21.887241+00:00,,True,864691135875919502,True,True,dendrite_extended,axon_partially_extended,87903137813814547,864691135875919502,[168448 154320  20451],673.792,617.28,818.04
5030,2026-02-25 05:44:21.905182+00:00,,True,864691135756148685,True,True,dendrite_extended,axon_partially_extended,89667716671269769,864691135756148685,[181184 194560  21112],724.736,778.24,844.48
5031,2026-02-25 05:44:21.921069+00:00,,True,864691136524282001,True,True,dendrite_extended,axon_partially_extended,89657065085404416,864691136524282001,[180816 115200  20710],723.264,460.8,828.4
5032,2026-02-25 05:44:21.934988+00:00,,True,864691136034487483,True,True,dendrite_extended,axon_partially_extended,90510698627029028,864691136034487483,[187392 183984  22496],749.568,735.936,899.84
5033,2026-02-25 05:44:21.950719+00:00,,True,864691137199860033,True,True,dendrite_extended,axon_partially_extended,91284548519864543,864691137199860033,[192784 182064  21087],771.136,728.256,843.48
5034,2026-02-25 05:44:21.964088+00:00,,True,864691135774294603,True,True,dendrite_extended,axon_partially_extended,89036184814601672,864691135774294603,[176352 207856  22440],705.408,831.424,897.6
5035,2026-02-25 05:44:21.977972+00:00,,True,864691135618339945,True,True,dendrite_extended,axon_partially_extended,91572414475416305,864691135618339945,[194896 229632  21944],779.584,918.528,877.76
5036,2026-02-25 05:44:21.992919+00:00,,True,864691135343923633,True,True,dendrite_extended,axon_partially_extended,91011320148730509,864691135343923633,[190560 243792  23078],762.24,975.168,923.12
5037,2026-02-25 05:44:22.009169+00:00,,True,864691136336179123,True,True,dendrite_extended,axon_partially_extended,85365396727134600,864691136336179123,[149888 121376  23978],599.552,485.504,959.12
5038,2026-02-25 05:44:22.024887+00:00,,True,864691134887460346,True,True,dendrite_extended,axon_partially_extended,97683156169471437,864691134887460346,[239552 145184  19214],958.208,580.736,768.56
5039,2026-02-25 05:44:22.043596+00:00,,True,864691135764946742,True,True,dendrite_extended,axon_partially_extended,89742827327621719,864691135764946742,[181664 230080  23045],726.656,920.32,921.8
5040,2026-02-25 05:44:22.057712+00:00,,True,864691137056396406,False,True,none,axon_partially_extended,113027529203487306,864691137056396406,[351023 175187  27314],1404.092,700.748,1092.56
5041,2026-02-25 05:44:22.071733+00:00,,True,864691135584629613,True,True,dendrite_clean,axon_partially_extended,88039133725295540,864691135584629613,[169040 119120  20839],676.16,476.48,833.56
5042,2026-02-25 05:44:22.086296+00:00,,True,864691135369668089,True,True,dendrite_extended,axon_fully_extended,88328030740880370,864691135369668089,[171392 174480  23276],685.568,697.92,931.04
5044,2026-02-25 05:44:22.114153+00:00,,True,864691136314485053,True,True,dendrite_extended,axon_partially_extended,90652672998553029,864691136314485053,[188176 192800  21719],752.704,771.2,868.76
5045,2026-02-25 05:44:22.127168+00:00,,True,864691136196979020,True,True,dendrite_extended,axon_partially_extended,90863916669976858,864691136196979020,[189520 193968  21684],758.08,775.872,867.36
5046,2026-02-25 05:44:22.141519+00:00,,True,864691136331214058,True,True,dendrite_clean,axon_partially_extended,90573576947672080,864691136331214058,[187920 127824  22032],751.68,511.296,881.28
5047,2026-02-25 05:44:22.154884+00:00,,True,864691136011733934,True,True,dendrite_extended,axon_fully_extended,93044316746135177,864691136011733934,[205360 186512  20229],821.44,746.048,809.16
5048,2026-02-25 05:44:22.166916+00:00,,True,864691134887444986,True,True,dendrite_extended,axon_partially_extended,90079140245935801,864691134887444986,[184208 114224  21914],736.832,456.896,876.56
5049,2026-02-25 05:44:22.180691+00:00,,True,864691136968687310,False,True,none,axon_partially_extended,88884108410832188,864691136968687310,[175153 123342  20508],700.612,493.368,820.32
5050,2026-02-25 05:44:22.194185+00:00,,True,864691135369651193,True,True,dendrite_extended,axon_partially_extended,87969795773021721,864691135369651193,[168512 127088  20650],674.048,508.352,826.0
5051,2026-02-25 05:44:22.208528+00:00,,True,864691136196383190,True,True,dendrite_extended,axon_fully_extended,91283999032408003,864691136196383190,[192896 177952  23056],771.584,711.808,922.24
5052,2026-02-25 05:44:22.221536+00:00,,True,864691136373008520,True,True,dendrite_extended,axon_partially_extended,89237189351069787,864691136373008520,[178000 132432  22862],712.0,529.728,914.48
5053,2026-02-25 05:44:22.234960+00:00,,True,864691136118878116,True,True,dendrite_extended,axon_partially_extended,90863710511363593,864691136118878116,[189600 192320  21518],758.4,769.28,860.72
5054,2026-02-25 05:44:22.249356+00:00,,True,864691136034482107,True,True,dendrite_extended,axon_partially_extended,90149783800585863,864691136034482107,[184432 116416  21136],737.728,465.664,845.44
5055,2026-02-25 05:44:22.262196+00:00,,True,864691136381324501,True,True,dendrite_extended,axon_fully_extended,90291758105121253,864691136381324501,[185632 125328  19972],742.528,501.312,798.88
5056,2026-02-25 05:44:22.276826+00:00,,True,864691136392785279,True,True,dendrite_clean,axon_partially_extended,89943144267236872,864691136392785279,[183056 149488  20894],732.224,597.952,835.76
5057,2026-02-25 05:44:22.292576+00:00,,True,864691134942595939,True,True,dendrite_extended,axon_fully_extended,92411685511912737,864691134942595939,[200992 191392  22478],803.968,765.568,899.12
5058,2026-02-25 05:44:22.306800+00:00,,True,864691136086632812,True,True,dendrite_extended,axon_partially_extended,91205933573000605,864691136086632812,[192176 120944  22354],768.704,483.776,894.16
5059,2026-02-25 05:44:22.320272+00:00,,True,864691135929072340,True,True,dendrite_extended,axon_fully_extended,90160847636186223,864691135929072340,[184512 198528  21011],738.048,794.112,840.44
5060,2026-02-25 05:44:22.333108+00:00,,True,864691135739587697,True,True,dendrite_clean,axon_partially_extended,89167988636844004,864691135739587697,[177680 141296  21464],710.72,565.184,858.56
5061,2026-02-25 05:44:22.346649+00:00,,True,864691136336192947,True,True,dendrite_extended,axon_partially_extended,90367487102979515,864691136336192947,[185968 165312  21220],743.872,661.248,848.8
5062,2026-02-25 05:44:22.360249+00:00,,True,864691135448303762,True,True,dendrite_clean,axon_partially_extended,88320402543343348,864691135448303762,[171360 117872  20664],685.44,471.488,826.56
5063,2026-02-25 05:44:22.374532+00:00,,True,864691135757092306,True,True,dendrite_clean,axon_partially_extended,89590407193189813,864691135757092306,[180384 142640  20916],721.536,570.56,836.64
5064,2026-02-25 05:44:22.389394+00:00,,True,864691136288604355,True,True,dendrite_clean,axon_partially_extended,89095077338779923,864691136288604355,[176848 122368  21671],707.392,489.472,866.84
5065,2026-02-25 05:44:22.403015+00:00,,True,864691136108410329,True,True,dendrite_clean,axon_partially_extended,90150471062313845,864691136108410329,[184464 121424  21520],737.856,485.696,860.8
5066,2026-02-25 05:44:22.417333+00:00,,True,864691135480892614,True,True,dendrite_extended,axon_partially_extended,88117336690893366,864691135480892614,[169760 177696  22191],679.04,710.784,887.64
5067,2026-02-25 05:44:22.431133+00:00,,True,864691136043380566,True,True,dendrite_extended,axon_fully_extended,89868033879005359,864691136043380566,[182720 114128  20744],730.88,456.512,829.76
