idx_a,idx_b,dist_um,syn_ab,syn_ba,syn_total,root_id_a,root_id_b
684,2246,19.48325065280438,0,0,0,864691135591664907,864691135783308368
600,624,19.483874768638735,0,0,0,864691135591725067,864691135569363948
1736,1885,19.484190103773933,0,0,0,864691135751110185,864691135325487004
1240,1540,19.487988505743854,0,0,0,864691135464995134,864691135478400936
927,1353,19.491027679422178,0,0,0,864691135585503864,864691136118346148
495,2173,19.491784525794504,0,0,0,864691135398805281,864691136288604355
1150,1852,19.492677599550074,0,0,0,864691135662825456,864691137056393846
253,2207,19.493549292009362,0,0,0,864691135586240120,864691135732518585
869,1380,19.49539596930517,0,0,0,864691135464946757,864691135388828033
562,1665,19.495440287410815,0,0,0,864691136953958879,864691135928366606
1401,2293,19.495748869945967,0,0,0,864691136275894285,864691135375888840
573,577,19.501210629086565,0,0,0,864691136311267930,864691135868210454
563,2180,19.50368498515087,0,0,0,864691136524089489,864691135492749415
695,1835,19.505136964400002,0,0,0,864691135211568576,864691136118686884
1371,2033,19.520104917750736,0,0,0,864691136211385020,864691136041575422
1591,1698,19.52169336917266,0,0,0,864691135587519868,864691135014966262
767,1291,19.52252442692794,0,0,0,864691136145208372,864691135476793920
616,994,19.539467341767487,0,0,0,864691136523033233,864691135868415766
879,1482,19.55269556864218,0,0,0,864691135271343525,864691135850033758
78,1029,19.555246866250553,0,0,0,864691135545730856,864691135853091015
1827,2053,19.556922457278404,0,0,0,864691136620636045,864691136043508822
1492,1496,19.556955182236287,0,0,0,864691135336847849,864691136196969548
1008,1135,19.561308749672108,0,0,0,864691135977309763,864691135368949241
78,698,19.565509244586526,0,0,0,864691135545730856,864691135569592300
723,2176,19.56700079215001,0,0,0,864691135892202633,864691136043380566
1481,2074,19.569368717462492,0,0,0,864691135102381856,864691134942468707
57,1193,19.570819093742553,0,0,0,864691136974813212,864691136523472529
678,683,19.57094990029867,0,0,0,864691135430290480,864691135782542416
1155,2264,19.57181974165924,0,0,0,864691135755384269,864691135840033171
935,959,19.57201103617094,0,0,0,864691136363161570,864691135948150625
524,1147,19.57736488907535,0,0,0,864691136025333561,864691135210358137
624,980,19.57739921440024,0,0,0,864691135569363948,864691135234582361
1491,2030,19.577438443269347,0,0,0,864691135280944545,864691135977010031
997,1292,19.581130508732027,0,0,0,864691135491891559,864691135583913069
703,1134,19.58130700438563,0,0,0,864691135976063855,864691135490505018
1169,1210,19.581766212474268,0,0,0,864691135817419343,864691135868957462
954,979,19.582562038711888,0,0,0,864691135773240571,864691136042515798
184,1379,19.586197589118616,0,0,0,864691135565770007,864691136967869902
1180,2254,19.59158676575226,0,0,0,864691136927119946,864691135465098653
1330,2142,19.591691300140504,0,0,0,864691136905560754,864691136034487483
160,179,19.592681490801592,0,0,0,864691135429763120,864691135565962775
689,1764,19.592788877543693,0,0,0,864691135990004992,864691135742824555
117,1132,19.60089630603666,0,0,0,864691135271590309,864691135465583685
523,1353,19.601828486138775,0,0,0,864691135356320463,864691136118346148
956,1581,19.601967248212613,0,0,0,864691135591726603,864691135701746978
196,542,19.602803064868088,0,0,0,864691135082074359,864691136117811876
512,1642,19.60362578708337,0,0,0,864691135948215076,864691136421279639
969,1113,19.603795550862024,0,0,0,864691136814508659,864691136489147922
767,1166,19.606537685170185,0,0,0,864691136145208372,864691135455875690
1302,1729,19.608670735161994,0,0,0,864691135388660865,864691135573315053
1140,1794,19.60924231070643,0,0,0,864691135990134784,864691135698211994
973,2195,19.610021927575676,0,0,0,864691135209432185,864691134991067002
966,1565,19.61315476918488,0,0,0,864691135786943684,864691135875460494
446,1798,19.614016212902392,0,0,0,864691136195824204,864691135573191405
1245,1437,19.61620880802406,0,0,0,864691135375361480,864691135343499441
573,1800,19.616352770074226,0,0,0,864691136311267930,864691135562798817
118,1151,19.618624620497716,0,0,0,864691136012173475,864691135389195393
537,1275,19.620242608082005,0,0,0,864691135694189759,864691135939209988
1215,1578,19.624220137371154,0,0,0,864691134886792442,864691135802215266
1147,1516,19.62985644369316,0,0,0,864691135210358137,864691135810492189
421,1423,19.63092417590165,0,0,0,864691135519178378,864691135493079135
1595,2173,19.63237326458529,0,0,0,864691135566966807,864691136288604355
216,1641,19.636193521148673,0,0,0,864691135405700334,864691136438496158
968,1250,19.63620655829429,0,0,0,864691136926764362,864691136742623580
1132,1379,19.638109888683204,0,0,0,864691135465583685,864691136967869902
713,1976,19.638747006873903,0,0,0,864691136274488254,864691136111294392
300,883,19.64093684119974,0,0,0,864691135918528432,864691135816832591
1136,1845,19.64134618604332,0,0,0,864691135395833333,864691135764583990
706,1908,19.642161999128366,0,0,0,864691135503344477,864691135885996912
2285,2298,19.64472285373354,0,0,0,864691135886300016,864691135165079085
707,1777,19.64714167506307,0,0,0,864691135779683261,864691135447979922
155,861,19.64847067840145,0,0,0,864691136925825354,864691136239460668
32,267,19.649100946353606,0,0,0,864691135387690069,864691135616363211
276,1604,19.653946982731036,0,0,0,864691136436788382,864691136927566154
1784,1797,19.654259589208593,0,0,0,864691135493051879,864691135742664043
1601,1729,19.657067940056514,0,0,0,864691136453183487,864691135573315053
1254,1976,19.65947710393129,0,0,0,864691135757040082,864691136111294392
1075,2290,19.6621724130372,0,0,0,864691135448215698,864691135504203357
1356,1541,19.666559638126813,0,0,0,864691136380816597,864691135478429352
258,270,19.668407968109676,0,0,0,864691136724880893,864691136196127208
939,1474,19.669102673991024,0,0,0,864691135594982187,864691135493624415
455,1505,19.671341184576175,0,0,0,864691135970226021,864691136968585678
161,1402,19.676598079952694,0,0,0,864691135994804394,864691135779305405
1476,2020,19.679715445097198,0,0,0,864691136026155577,864691136139027581
1993,2312,19.683414337964784,0,0,0,864691135774179147,864691136111559352
287,312,19.684038610000712,0,0,0,864691135013667062,864691135947873377
464,838,19.6859113073284,0,0,0,864691135498973715,864691135572576237
196,284,19.686242912247106,0,0,0,864691135082074359,864691135492274791
1740,1748,19.686335565564264,0,0,0,864691135465900101,864691136523971473
702,714,19.68747175236073,0,0,0,864691134966025503,864691136742244188
1194,2291,19.689396130912726,0,0,0,864691135398243105,864691135811658700
735,1333,19.69058577087034,0,0,0,864691135473540914,864691135448212882
248,310,19.692932336247,0,0,0,864691136424990255,864691134885645050
1401,1651,19.698488876053435,0,0,0,864691136275894285,864691137056345206
1340,2134,19.69989888298915,0,0,0,864691135492991839,864691135756075981
671,1588,19.704233859757146,0,0,0,864691135417313722,864691135885921648
673,2098,19.70966382260235,0,0,0,864691136991359893,864691136954019039
738,1331,19.710495072422752,0,0,0,864691135583277677,864691135293678006
1067,1354,19.711227257580962,0,0,0,864691136579217172,864691136991901845
624,1354,19.71150648732861,0,0,0,864691135569363948,864691136991901845
1006,1108,19.712785698627176,0,0,0,864691135527555163,864691136445557123
227,2266,19.712961015534933,0,0,0,864691135561699041,864691135060882843
453,619,19.714261233939315,0,0,0,864691136389679223,864691136619529179
956,2216,19.714701113636018,0,0,0,864691135591726603,864691136314457149
1511,1512,19.71701234974503,0,0,0,864691136925094628,864691135493149927
200,1253,19.718649852360553,0,0,0,864691136330101226,864691135878061395
738,2017,19.719519669606537,0,0,0,864691135583277677,864691135570301676
743,1792,19.72239336388966,0,0,0,864691135739689073,864691135779629245
534,546,19.72480266060984,0,0,0,864691136275807757,864691136452543231
548,616,19.72551646979107,0,0,0,864691136488591378,864691136523033233
1232,2137,19.727474445554318,0,0,0,864691135866576604,864691136108462553
708,2252,19.727532841184157,0,0,0,864691135727907391,864691134887552506
187,1068,19.728519052376942,0,0,0,864691135660772080,864691135738953860
1542,2218,19.73636319082123,0,0,0,864691135741982868,864691136381346005
1129,1837,19.73796342077884,0,0,0,864691135465571653,864691136177632518
753,938,19.741524966425455,0,0,0,864691135868951574,864691135615661771
1481,1963,19.742268967877056,0,0,0,864691135102381856,864691135210134905
727,2256,19.743612638015406,0,0,0,864691135741963627,864691135215381304
289,1373,19.745311544769276,0,0,0,864691136419760791,864691135952122147
1288,1990,19.745970728227025,0,0,0,864691135577221406,864691135409856969
807,1741,19.746763177796964,0,0,0,864691135742102635,864691136954028511
1488,1844,19.747040284559098,0,0,0,864691135717271834,864691135294361782
1824,2204,19.747242845521445,0,0,0,864691136091532855,864691136438529438
558,2200,19.749684756977718,0,0,0,864691135398817569,864691135741874836
517,1439,19.751648437535568,0,0,0,864691135778811325,864691136665051614
1336,1724,19.755537957747435,0,0,0,864691135014600950,864691135702887291
1502,2287,19.758600760175245,0,0,0,864691135214977920,864691135465100189
700,1233,19.762314034545646,0,0,0,864691135157198692,864691136196202472
949,1284,19.76868634988169,0,0,0,864691135014681590,864691136274712254
1245,1552,19.768982573718898,0,0,0,864691135375361480,864691136274933950
729,1151,19.76942932914348,0,0,0,864691135060094107,864691135389195393
1595,1854,19.76942932914354,0,0,0,864691135566966807,864691136138583677
617,1437,19.77074363801223,0,0,0,864691135430131760,864691135343499441
956,1831,19.773106584449508,0,0,0,864691135591726603,864691135448698196
481,982,19.773114676246642,0,0,0,864691136120038424,864691135566274391
2101,2269,19.774386665583314,0,0,0,864691136580010516,864691135258642863
685,1799,19.774590564661487,0,0,0,864691136438469534,864691136138779517
274,2167,19.779082284069673,0,0,0,864691135323181212,864691136086632812
1082,1853,19.7794187983369,0,0,0,864691135646017007,864691135339982310
1190,1215,19.77998827097736,0,0,0,864691135764062006,864691134886792442
213,2188,19.78216732312215,0,0,0,864691134941063523,864691135619865231
1044,1609,19.784711673410825,0,0,0,864691135885406064,864691136211175612
1274,1735,19.786743036690076,0,0,0,864691135592276491,864691135115269785
596,2146,19.787066482932723,0,0,0,864691136579193108,864691135343923633
914,1400,19.788049727044825,0,0,0,864691136380266965,864691135698016410
714,1807,19.78837800326246,0,0,0,864691136742244188,864691135867984005
173,997,19.788843725695575,0,0,0,864691135279678881,864691135491891559
951,1471,19.790907002964747,0,0,0,864691135447312274,864691135646493679
623,2023,19.791400152591535,0,0,0,864691135760050254,864691135587758716
1073,1475,19.79675933075919,0,0,0,864691135662802416,864691135124603687
1987,2155,19.799397162540018,0,0,0,864691136026013497,864691136331214058
1855,2072,19.800425045942944,0,0,0,864691135742609771,864691135102390816
438,532,19.800504236003665,0,0,0,864691136596060322,864691136619828877
1158,1541,19.80290726130886,0,0,0,864691135398868257,864691135478429352
1856,2180,19.80442132454271,0,0,0,864691135562780385,864691135492749415
551,2312,19.80518881505545,0,0,0,864691135271038885,864691136111559352
1156,1893,19.805455410063125,0,0,0,864691135342823877,864691135431616048
1179,1793,19.805809248803673,0,0,0,864691135993615041,864691135702946683
567,706,19.806326262081125,0,0,0,864691135271077541,864691135503344477
590,1540,19.806877189501595,0,0,0,864691135694406335,864691135478400936
1473,2017,19.807560576709058,0,0,0,864691135295165196,864691135570301676
118,1464,19.80942805837669,0,0,0,864691136012173475,864691135928395278
56,1854,19.813248093132056,0,0,0,864691135492613471,864691136138583677
563,1961,19.81376329726388,0,0,0,864691136524089489,864691136664950750
2161,2232,19.814553035584726,0,0,0,864691136373008520,864691136314491965
1116,1591,19.818575529033435,0,0,0,864691134949263100,864691135587519868
1592,1603,19.819247210729234,0,0,0,864691135294187190,864691136905758130
1219,1553,19.820642169213464,0,0,0,864691135839499155,864691135852637127
521,1398,19.821941781772985,0,0,0,864691135778815421,864691135587371132
1642,2207,19.822346985158028,0,0,0,864691136421279639,864691135732518585
263,1473,19.82446004308817,0,0,0,864691136488999186,864691135295165196
558,2060,19.824472956424348,0,0,0,864691135398817569,864691135528193883
578,1168,19.82606123263017,0,0,0,864691135447582354,864691135727278655
429,599,19.826479263853233,0,0,0,864691135773074683,864691135725838763
1115,1240,19.827300774437276,0,0,0,864691136010068652,864691135464995134
511,924,19.828346577564105,0,0,0,864691135067448132,864691135919749808
1145,1835,19.829287430465207,0,0,0,864691135941435393,864691136118686884
785,2064,19.831109298271752,0,0,0,864691135155894884,864691135577749022
1193,2261,19.83112704815339,0,0,0,864691136523472529,864691135499964947
974,2314,19.83197256956561,0,0,0,864691135760106830,864691135480916422
974,1232,19.832890661726537,0,0,0,864691135760106830,864691135866576604
1358,1778,19.834224965952178,0,0,0,864691136118359716,864691135866751870
1640,1829,19.844039911268137,0,0,0,864691136011686318,864691135939477508
977,1319,19.846542469659536,0,0,0,864691135939017525,864691136006493898
1235,1464,19.846813346227655,0,0,0,864691135388368001,864691135928395278
1564,1918,19.84786940706735,0,0,0,864691136814180211,864691135405626862
1501,1660,19.851146868632057,0,0,0,864691135656578242,864691135701629474
1082,1606,19.85264758161997,0,0,0,864691135646017007,864691136675427975
715,2137,19.854473752784283,0,0,0,864691136523081105,864691136108462553
977,2299,19.856979830779867,0,0,0,864691135939017525,864691136239980604
616,1260,19.857039457079136,0,0,0,864691136523033233,864691135473954354
519,2306,19.862600031214466,0,0,0,864691136389921911,864691135743102827
676,2169,19.863012460349523,0,0,0,864691134941495395,864691135739587697
567,2075,19.864412400068588,0,0,0,864691135271077541,864691135573327085
993,1198,19.86474746882027,0,0,0,864691135430186032,864691136927176778
702,1447,19.86548041201116,0,0,0,864691134966025503,864691136026254649
524,1261,19.8654820228456,0,0,0,864691136025333561,864691135773694795
2154,2210,19.86608768731272,0,0,0,864691136196979020,864691136336107187
137,1423,19.86628098059619,0,0,0,864691136904366770,864691135493079135
1821,2282,19.866878567102553,0,0,0,864691135727799359,864691136111556792
1338,1732,19.869901660551832,0,0,0,864691136392254847,864691135656579010
768,982,19.870428279229458,0,0,0,864691135417827770,864691135566274391
879,1797,19.87062314070704,0,0,0,864691135271343525,864691135742664043
472,475,19.87272301422226,0,0,0,864691135764890678,864691137021264750
1191,1534,19.874384720035994,0,0,0,864691136010928046,864691135115058329
194,1520,19.878866768505716,0,0,0,864691135954940424,864691135567059223
356,370,19.883101568920313,0,0,0,864691135502873666,864691134948788476
528,1978,19.887246968849144,0,0,0,864691135948010081,864691135659857026
